,timestamp,visitorid,event,itemid,transactionid
1716,1433177843479,261887,view,47174,
1717,1433179802237,1336835,view,250487,
1718,1433180600044,238951,view,49916,
1719,1433180517499,798463,view,288418,
1720,1433178652598,1163221,view,88196,
1721,1433177852176,820159,view,154851,
1722,1433179247846,945225,view,279052,
1723,1433177534768,120723,view,418317,
1724,1433179663078,600857,view,415610,
1725,1433177087834,843120,view,357747,
1726,1433176835946,322407,view,277275,
1727,1433180245804,1305172,view,446534,
1728,1433177085935,311233,view,271017,
1729,1433177310476,1100831,view,131385,
1730,1433178718767,815760,view,238204,
1731,1433180254439,288040,view,152260,
1732,1433179226384,687092,view,8638,
1733,1433177869708,820159,view,402472,
1734,1433177873427,77231,view,168152,
1735,1433178345707,286616,view,356635,
1736,1433179212894,506685,view,44882,
1737,1433178722048,1255961,view,57171,
1738,1433179960232,570001,view,290087,
1739,1433177883689,1205145,view,412319,
1740,1433179208934,659219,view,213971,
1741,1433177887067,1237757,view,444457,
1742,1433180273652,875613,view,139515,
1743,1433179199776,1030824,view,451938,
1744,1433179963018,943089,view,405654,
1745,1433180278943,400627,view,211546,
1746,1433179650681,820159,addtocart,44882,
1747,1433177897771,261887,view,59405,
1748,1433179187138,1278478,view,195854,
1749,1433178570898,1001367,view,309507,
1750,1433179649072,820159,addtocart,202052,
1751,1433177906361,633878,view,229600,
1752,1433180292267,984831,view,370295,
1753,1433179762550,638482,view,236861,
1754,1433177549076,467704,view,398489,
1755,1433180300157,790903,view,301602,
1756,1433179161947,1397110,view,290999,
1757,1433179156551,987748,view,257575,
1758,1433177363151,1385653,view,341560,
1759,1433179642023,362264,view,277264,
1760,1433179150772,252592,view,387232,
1761,1433179146873,1319605,view,113398,
1762,1433177035067,1055926,view,101288,
1763,1433180549482,1024430,view,418729,
1764,1433179636775,30736,view,257675,
1765,1433180316258,351540,view,286872,
1766,1433177295974,785556,view,124560,
1767,1433179973964,1127198,view,7161,
1768,1433179635351,152567,view,370653,
1769,1433178733999,261887,view,426026,
1770,1433179634445,1250313,view,148545,
1771,1433180321150,288040,view,69160,
1772,1433179124790,315423,view,149775,
1773,1433179976140,649125,view,213785,
1774,1433179118285,1181577,view,318965,
1775,1433179116871,1113246,view,391992,
1776,1433177560017,304906,view,382043,
1777,1433179112183,940268,view,155440,
1778,1433180331809,183359,view,332918,
1779,1433179106896,286616,view,304887,
1780,1433179828808,22003,view,405268,
1781,1433179104251,212972,view,414976,
1782,1433177960874,340530,view,403757,
1783,1433179888006,211152,view,293017,
1784,1433180336903,790903,view,314103,
1785,1433179095128,760327,view,288172,
1786,1433180341618,1323688,view,98240,
1787,1433180548819,320850,view,403760,
1788,1433177010395,577848,view,325642,
1789,1433177971181,350566,view,252203,
1790,1433177974257,1235292,addtocart,441513,
1791,1433179757681,971376,view,226820,
1792,1433177002440,120723,view,325844,
1793,1433177288718,850558,view,391289,
1794,1433178223335,148375,view,9376,
1795,1433180354905,790903,view,314103,
1796,1433180478284,540517,view,206241,
1797,1433177988512,247412,view,140253,
1798,1433178221721,1161163,view,321712,
1799,1433177409384,174331,view,267815,
1800,1433200799978,286616,view,264774,
1801,1433199157891,851474,view,289933,
1802,1433199220234,1385354,view,158314,
1803,1433199158289,808123,view,29825,
1804,1433199705804,1349001,view,175751,
1805,1433201006825,496181,view,383857,
1806,1433202342108,279652,view,111216,
1807,1433201008703,1113093,view,330889,
1808,1433202660615,654778,view,298868,
1809,1433201603508,1092278,view,207474,
1810,1433201418779,278790,view,178487,
1811,1433201690897,310533,view,304877,
1812,1433200161112,1111808,view,455039,
1813,1433199898185,499971,view,271133,
1814,1433199897983,832350,view,21730,
1815,1433198863480,1356496,view,15948,
1816,1433202118288,1226071,view,77267,
1817,1433202228910,1007503,view,166519,
1818,1433201896225,1034396,view,129191,
1819,1433199694355,22519,view,393111,
1820,1433198812673,269561,view,451504,
1821,1433200895351,1052532,view,224900,
1822,1433199350474,915748,view,203436,
1823,1433202187926,84327,view,264774,
1824,1433200329780,1262552,view,330070,
1825,1433201409403,908197,view,314925,
1826,1433202346795,1222669,view,26210,
1827,1433200036746,163769,view,161026,
1828,1433199892741,718038,view,345041,
1829,1433201698338,463561,view,29196,
1830,1433200018674,394216,view,190172,
1831,1433202186180,554029,view,86596,
1832,1433202752542,520298,view,383717,
1833,1433202186060,765,view,287017,
1834,1433200808791,784196,view,296554,
1835,1433202111119,1131525,view,143514,
1836,1433201699681,6015,view,215172,
1837,1433199390098,894725,view,32267,
1838,1433200003843,146938,view,212278,
1839,1433200874936,547275,view,229219,
1840,1433201942664,1001448,view,22894,
1841,1433199269905,612792,view,169317,
1842,1433199391059,808813,view,464116,
1843,1433200755609,1061797,view,83574,
1844,1433199391261,701984,view,126357,
1845,1433199352462,1333523,view,326743,
1846,1433202411013,1177072,view,133600,
1847,1433200706225,1134862,view,266521,
1848,1433199812799,417972,view,461061,
1849,1433200181164,59167,view,333007,
1850,1433200182696,1356496,view,226598,
1851,1433201518425,1034396,view,129191,
1852,1433202549521,154926,view,204864,
1853,1433199669744,1349001,view,435598,
1854,1433200803853,414929,view,369565,
1855,1433201895201,310533,view,125868,
1856,1433199669010,558883,view,82389,
1857,1433200898481,893157,view,333588,
1858,1433201944198,310533,view,93558,
1859,1433201642331,46837,view,444581,
1860,1433200185664,1097633,view,152739,
1861,1433199298101,1379536,view,234255,
1862,1433200361938,708472,view,29216,
1863,1433199959157,718038,view,176321,
1864,1433201710107,1287642,view,208159,
1865,1433201235546,249804,view,233448,
1866,1433199805200,545568,view,393998,
1867,1433199804261,540795,view,138434,
1868,1433201389173,69727,view,106734,
1869,1433198820667,1349001,view,189189,
1870,1433200699696,1208032,view,385751,
1871,1433202096802,319880,transaction,7943,11615.0
1872,1433199396945,658042,view,119283,
1873,1433200699205,1246183,view,460188,
1874,1433202547320,465556,view,272897,
1875,1433199207940,181153,view,352577,
1876,1433202847063,253355,view,85279,
1877,1433201470707,310533,view,443293,
1878,1433199654289,3189,view,359607,
1879,1433199398278,850856,view,464731,
1880,1433198885694,378806,view,430131,
1881,1433202421874,327411,view,55671,
1882,1433201713906,1167576,view,388820,
1883,1433199296955,84327,view,264774,
1884,1433202639174,488282,view,233368,
1885,1433199649689,1025885,view,12217,
1886,1433199648026,1102800,view,415610,
1887,1433200792282,661192,view,145995,
1888,1433200950344,601622,view,77210,
1889,1433201218639,179349,view,386574,
1890,1433201378915,485566,view,117695,
1891,1433199335253,16989,view,454917,
1892,1433199995332,512505,view,91727,
1893,1433198825824,44167,view,58237,
1894,1433200748567,387324,view,76331,
1895,1433201205997,1034396,view,194793,
1896,1433198766844,609480,view,438756,
1897,1433199631833,141581,view,80111,
1898,1433199953895,675359,view,69533,
1899,1433199020390,307955,view,460245,
1900,1433199987917,168592,view,384410,
1901,1433199020466,900775,view,465750,
1902,1433199020623,1354338,view,63639,
1903,1433200905015,1246183,view,355994,
1904,1433200688282,255154,view,255381,
1905,1433201199161,1175315,view,289103,
1906,1433202266708,166303,view,26360,
1907,1433199623931,165169,view,277298,
1908,1433201927329,1001448,view,22894,
1909,1433199293848,804607,view,243247,
1910,1433201728424,1131525,view,54711,
1911,1433201927391,82282,view,297668,
1912,1433200414563,215939,view,281752,
1913,1433198898166,994200,view,821,
1914,1433200415396,929436,view,407608,
1915,1433202826983,729989,view,327851,
1916,1433201189208,117529,view,103127,
1917,1433199029093,207706,view,412865,
1918,1433200419277,365030,view,9970,
1919,1433201188513,1056971,view,315176,
1920,1433200046058,1285364,view,287911,
1921,1433202283725,484107,view,328842,
1922,1433199324961,460636,view,355613,
1923,1433199921749,1373240,view,92527,
1924,1433201732509,762981,view,102306,
1925,1433201459962,964215,view,22163,
1926,1433202724215,405993,view,169284,
1927,1433201615556,589659,view,105848,
1928,1433199920262,434418,view,159822,
1929,1433202788436,1030344,view,441590,
1930,1433199598517,441713,view,342530,
1931,1433202574017,858957,view,339070,
1932,1433199309641,703044,view,283498,
1933,1433198832902,957194,view,61284,
1934,1433202787645,311649,view,48256,
1935,1433202718094,820159,addtocart,111306,
1936,1433199046060,1020169,view,226728,
1937,1433200113875,101675,view,83869,
1938,1433198833471,109963,view,352493,
1939,1433201537613,1195510,view,152034,
1940,1433199414626,35370,view,150592,
1941,1433200114818,1246906,view,277879,
1942,1433199768776,1246312,view,104261,
1943,1433201907775,1287642,view,208159,
1944,1433200851911,623076,view,192017,
1945,1433201579383,1034396,view,129191,
1946,1433199051632,1366259,view,384399,
1947,1433200006925,318659,view,402800,
1948,1433202057321,879936,view,30403,
1949,1433201507733,280993,view,225279,
1950,1433200051234,1158248,view,445864,
1951,1433199416957,427966,view,361551,
1952,1433200464283,618962,view,465221,
1953,1433199580654,608628,view,185598,
1954,1433200237684,1235897,view,233938,
1955,1433202371011,132949,view,194725,
1956,1433199576315,168586,view,253369,
1957,1433199575681,845644,view,284654,
1958,1433202156097,207449,view,368016,
1959,1433200474377,1253762,view,211259,
1960,1433199570690,474879,view,339447,
1961,1433200971583,166562,view,342254,
1962,1433200883317,1012681,view,95598,
1963,1433200242691,641482,view,198996,
1964,1433201133909,590725,view,52466,
1965,1433202706277,387324,view,46399,
1966,1433201567180,742458,view,208939,
1967,1433199340517,749739,view,394660,
1968,1433201341557,1368302,view,43950,
1969,1433202208278,700492,view,32553,
1970,1433200246212,209328,view,213318,
1971,1433200054446,375867,view,460404,
1972,1433198839902,121975,view,35986,
1973,1433202239122,327411,view,135400,
1974,1433201340129,761891,view,239052,
1975,1433198797420,1263192,view,14671,
1976,1433200486408,1018974,view,136556,
1977,1433201667150,1195510,view,61859,
1978,1433202648904,820159,view,111306,
1979,1433201337903,1341040,view,62799,
1980,1433199368686,913715,view,43950,
1981,1433200915962,327411,addtocart,135644,
1982,1433200664471,920947,view,155050,
1983,1433201531613,742458,view,37115,
1984,1433202286724,540533,view,92954,
1985,1433198923450,1354338,view,36904,
1986,1433201762941,1094256,view,247141,
1987,1433199288902,1055684,view,314803,
1988,1433200255714,420230,view,427418,
1989,1433200732377,973612,view,459990,
1990,1433199855853,953526,view,386365,
1991,1433200504091,982569,view,182473,
1992,1433199370686,504664,view,306508,
1993,1433199547510,1193735,view,198062,
1994,1433199546119,1356496,view,360017,
1995,1433202205045,617413,view,455990,
1996,1433200768696,1065418,view,175959,
1997,1433199342490,631434,view,111830,
1998,1433200730819,920947,view,155050,
1999,1433199853087,658042,view,119283,
2000,1433199852740,421762,view,378577,
2001,1433200730348,1012681,view,44220,
2002,1433200519488,1278869,view,249206,
2003,1433199978996,195532,view,148118,
2004,1433200787612,61806,view,445167,
2005,1433198930456,177930,view,408923,
2006,1433199096136,80512,view,176900,
2007,1433198931087,1354338,view,169400,
2008,1433201673561,1020169,view,265350,
2009,1433200656669,255154,view,164281,
2010,1433199533745,679905,view,369170,
2011,1433198846574,1210904,view,398756,
2012,1433199531400,286616,view,356635,
2013,1433198933619,334577,view,359632,
2014,1433201498316,742458,view,37115,
2015,1433200270237,1034065,view,448044,
2016,1433202333920,595565,view,449881,
2017,1433198934449,608628,view,384528,
2018,1433202333998,276782,view,228644,
2019,1433202382767,880736,view,101718,
2020,1433201085268,406184,view,114416,
2021,1433200653110,269561,view,180566,
2022,1433201820177,219708,view,255708,
2023,1433199736172,456485,view,82278,
2024,1433200540118,1357691,view,260650,
2025,1433201315445,594643,view,322666,
2026,1433200540745,1152515,view,192221,
2027,1433198937425,1245298,view,218364,
2028,1433202686359,316850,view,375955,
2029,1433200275146,845,view,351530,
2030,1433202488579,934375,view,401057,
2031,1433199948073,1178111,view,76770,
2032,1433202201899,1253265,view,43950,
2033,1433199111515,428179,view,338463,
2034,1433199434035,601623,view,214630,
2035,1433201077071,282736,view,380493,
2036,1433202201727,1042216,view,70846,
2037,1433200988888,21417,view,335975,
2038,1433202772511,762499,view,290474,
2039,1433202264774,788779,view,111403,
2040,1433199907442,331130,view,67486,
2041,1433201892850,1282447,view,192710,
2042,1433199731977,346556,view,152231,
2043,1433199950351,718038,view,82229,
2044,1433199435711,1356496,view,85932,
2045,1433200838108,270681,view,69223,
2046,1433201070205,364941,view,15212,
2047,1433199118269,106748,view,216095,
2048,1433201070037,212503,view,11472,
2049,1433199274404,85734,view,821,
2050,1433200556636,1210904,view,57346,
2051,1433199728696,1149234,view,166703,
2052,1433199502146,820159,view,54115,
2053,1433201306476,337619,view,360258,
2054,1433199998225,1312555,view,388562,
2055,1433199251461,1092189,view,255708,
2056,1433201970085,403025,view,112537,
2057,1433200567058,820159,view,318477,
2058,1433200724819,282736,view,380493,
2059,1433199345121,1008246,view,265966,
2060,1433201058898,32941,view,337046,
2061,1433200644532,151491,view,378479,
2062,1433198944831,1011549,view,428157,
2063,1433199128822,1333523,view,326743,
2064,1433201790112,312514,view,393111,
2065,1433199493752,1357173,view,463788,
2066,1433202500103,1162528,view,373725,
2067,1433200574090,820159,view,318477,
2068,1433199440352,269561,view,160975,
2069,1433199440405,536779,view,209994,
2070,1433201791906,1369676,view,371906,
2071,1433201049686,1003295,view,391136,
2072,1433199133881,636371,view,253720,
2073,1433201794824,539155,view,448342,
2074,1433202673496,423975,view,88749,
2075,1433199718976,608628,transaction,185598,11956.0
2076,1433201684233,1287642,view,208159,
2077,1433201041375,223222,view,408897,
2078,1433200296323,637830,view,68607,
2079,1433200031611,1346973,view,257952,
2080,1433202128824,1266226,view,49257,
2081,1433199444160,351357,view,174538,
2082,1433201993312,762981,view,102306,
2083,1433202813193,395530,view,181764,
2084,1433200601693,455835,view,387227,
2085,1433199445227,257700,view,388897,
2086,1433201001419,1050805,view,78822,
2087,1433200858254,1242160,view,385376,
2088,1433200603531,359753,view,113155,
2089,1433200604614,241740,view,82478,
2090,1433199469494,1262856,view,55742,
2091,1433201861929,1247065,view,12829,
2092,1433200823855,1293117,view,405481,
2093,1433200613547,350566,view,12217,
2094,1433199330071,607505,view,310938,
2095,1433202515102,700988,view,8411,
2096,1433200615271,11157,view,126926,
2097,1433199461477,393390,view,465522,
2098,1433198859688,251827,view,25611,
2099,1433199459665,239228,view,273263,
2100,1433209820961,942661,view,347606,
2101,1433209339911,1286831,view,13985,
2102,1433209817641,1278847,view,60621,
2103,1433208049487,998850,view,29100,
2104,1433208073116,957827,view,204841,
2105,1433207797225,1195980,view,35986,
2106,1433207942432,1164243,view,36764,
2107,1433212270859,713077,view,23870,
2108,1433210503813,317879,view,327636,
2109,1433208386217,805987,view,84160,
2110,1433209024932,263092,view,98282,
2111,1433209335118,1324466,view,429571,
2112,1433208742848,1402961,view,292989,
2113,1433210288922,56308,view,155319,
2114,1433211581703,155898,view,421526,
2115,1433210401736,771434,view,261219,
2116,1433210895820,563162,view,18521,
2117,1433209775684,1392343,view,398379,
2118,1433210785279,633245,view,358211,
2119,1433210399589,385349,view,56045,
2120,1433209767359,140198,view,392302,
2121,1433207790453,298343,view,362103,
2122,1433211408474,1132425,view,283115,
2123,1433207833480,587699,view,107155,
2124,1433207684709,1273075,view,39261,
2125,1433208912687,1061532,view,292741,
2126,1433210394328,1169423,view,230034,
2127,1433211998507,89189,view,277490,
2128,1433211066223,61536,view,457029,
2129,1433210046464,185357,view,291123,
2130,1433208547261,1059791,view,324077,
2131,1433208667827,1357915,view,28384,
2132,1433207835813,384384,view,370745,
2133,1433208040452,500358,view,230842,
2134,1433209728676,114134,view,96680,
2135,1433207784949,61806,view,68242,
2136,1433209726101,942661,view,347606,
2137,1433210387813,1156000,view,186373,
2138,1433208469585,113711,view,449895,
2139,1433210261562,205180,view,402460,
2140,1433209713442,684535,view,291964,
2141,1433210060357,831396,view,358565,
2142,1433212286455,956011,transaction,338308,3051.0
2143,1433211166775,928349,view,227092,
2144,1433211054583,986453,view,375861,
2145,1433211054363,650180,view,356738,
2146,1433208991258,340839,view,281808,
2147,1433208553344,107130,view,41657,
2148,1433207837485,919703,view,102306,
2149,1433211383887,865253,view,330819,
2150,1433209693370,1192637,view,410905,
2151,1433209690764,1048371,view,293038,
2152,1433211049804,452606,view,89555,
2153,1433208152187,1039693,view,273041,
2154,1433209115422,595804,view,162525,
2155,1433209307169,634120,view,7943,
2156,1433211375227,571914,view,201456,
2157,1433209665206,86106,view,200763,
2158,1433211374305,220119,view,1913,
2159,1433208033242,1210904,view,324429,
2160,1433208362537,404403,view,454877,
2161,1433208890295,1038812,view,255708,
2162,1433209662715,249192,view,81478,
2163,1433208512437,506254,view,208978,
2164,1433210574416,773072,view,117216,
2165,1433211036922,1053105,view,257575,
2166,1433208114146,307955,view,277328,
2167,1433211176615,909569,view,52571,
2168,1433208356242,167698,view,232897,
2169,1433211679531,439680,addtocart,149230,
2170,1433208030686,205932,view,418050,
2171,1433207678492,409242,view,5893,
2172,1433210206250,717876,view,189270,
2173,1433208258771,577780,view,147595,
2174,1433210932206,519385,view,106848,
2175,1433211031906,37093,view,312728,
2176,1433211359879,1270927,view,278679,
2177,1433208512224,694154,view,250019,
2178,1433209120880,231032,view,363944,
2179,1433211030737,654437,view,451027,
2180,1433211879121,1182250,view,234493,
2181,1433209065840,384384,view,119636,
2182,1433210284729,1213224,view,86484,
2183,1433207767327,1076100,view,405649,
2184,1433208875034,939412,view,281211,
2185,1433211354761,3215,view,220165,
2186,1433211703591,65493,view,358050,
2187,1433212144803,691017,view,345867,
2188,1433210266860,424578,view,27812,
2189,1433212145167,36839,view,235627,
2190,1433211285365,487503,view,285710,
2191,1433211350822,125122,view,114256,
2192,1433209596292,664370,view,133398,
2193,1433209595195,1308885,view,60500,
2194,1433208442782,167698,view,232897,
2195,1433211185606,212108,view,64521,
2196,1433208732779,1278829,view,450336,
2197,1433211346624,847601,view,215406,
2198,1433211715980,65493,view,427601,
2199,1433208443146,350566,addtocart,192990,
2200,1433211237053,746079,view,138702,
2201,1433207924816,388536,view,143619,
2202,1433208599257,138131,view,417342,
2203,1433209202835,60123,view,429963,
2204,1433209570726,815618,view,80460,
2205,1433210126559,1323309,view,113149,
2206,1433207876499,16602,view,19032,
2207,1433211727288,1151605,view,318789,
2208,1433211730512,956011,view,338308,
2209,1433211732517,1132425,view,454088,
2210,1433208137367,1195489,view,277106,
2211,1433210134822,748666,view,360258,
2212,1433207876561,914883,view,460970,
2213,1433208861876,329857,view,284627,
2214,1433211984991,327482,view,311228,
2215,1433208019945,384384,view,377635,
2216,1433212239324,1194347,view,348596,
2217,1433212265209,821158,view,298009,
2218,1433210927572,817991,view,381779,
2219,1433209535748,288292,view,318333,
2220,1433208557137,1128845,view,429094,
2221,1433208341946,992696,view,114256,
2222,1433211754753,65493,view,50556,
2223,1433210633406,916187,view,163350,
2224,1433211923818,1103758,view,437742,
2225,1433210636041,1319244,view,232131,
2226,1433210753030,217755,view,174284,
2227,1433209132549,209879,view,226777,
2228,1433208289237,354292,view,343502,
2229,1433211764234,831396,view,435622,
2230,1433212158091,304214,addtocart,201116,
2231,1433208131285,384384,view,192990,
2232,1433207681598,310500,view,263217,
2233,1433209134909,736883,view,137305,
2234,1433210793134,994036,view,69699,
2235,1433210338457,831396,view,124272,
2236,1433210649413,187179,view,58233,
2237,1433208558795,1318394,transaction,318333,11413.0
2238,1433208535784,121810,view,424855,
2239,1433211194578,1104778,view,366732,
2240,1433210335997,1001790,view,74833,
2241,1433211778769,1258499,view,143008,
2242,1433208587406,61806,transaction,68242,1343.0
2243,1433210657560,85188,view,46753,
2244,1433210985895,545853,view,140861,
2245,1433208599360,1364162,view,315543,
2246,1433210659880,952322,view,444712,
2247,1433209460443,921773,view,457696,
2248,1433211306609,1104927,view,405720,
2249,1433208676543,841804,view,148731,
2250,1433209272214,742676,view,391289,
2251,1433208301794,1388437,view,9686,
2252,1433210665319,476953,view,428257,
2253,1433208091217,1373098,view,243353,
2254,1433208836200,535937,addtocart,422346,
2255,1433211301597,163344,view,252068,
2256,1433208835038,38799,view,81431,
2257,1433211300231,1033924,view,101845,
2258,1433211795351,1100472,view,66973,
2259,1433211298702,150651,view,67336,
2260,1433210185809,88841,view,150439,
2261,1433208306808,1278741,view,188723,
2262,1433212237163,885813,view,115426,
2263,1433210675769,522178,view,377644,
2264,1433210321889,58357,view,71068,
2265,1433209423530,924865,view,54115,
2266,1433207720030,1313863,view,373128,
2267,1433209055261,1210904,view,398756,
2268,1433210762214,747335,view,291578,
2269,1433209413674,502940,view,312735,
2270,1433211819533,1220318,view,443766,
2271,1433211275644,1122583,view,225826,
2272,1433208490615,151100,view,370653,
2273,1433209402287,1218076,view,5843,
2274,1433210963771,286616,view,154977,
2275,1433210880351,823032,view,406205,
2276,1433210319569,257255,view,192330,
2277,1433207969974,321335,view,90828,
2278,1433209393530,309197,view,85579,
2279,1433210212444,765226,view,215024,
2280,1433211829048,545072,view,168924,
2281,1433211830605,1118635,view,330959,
2282,1433208455866,751925,view,240582,
2283,1433209383296,1150075,view,397757,
2284,1433209378803,1364162,view,122324,
2285,1433210956178,583772,view,106027,
2286,1433210703786,1266646,view,157801,
2287,1433208596233,401042,view,277328,
2288,1433208815325,411459,view,375021,
2289,1433210955010,8949,view,238780,
2290,1433210843106,485354,view,144859,
2291,1433208456726,1115377,view,202614,
2292,1433209368340,1331125,transaction,185896,11138.0
2293,1433208420263,138131,view,62529,
2294,1433211473014,24993,view,147240,
2295,1433211481856,117384,view,71836,
2296,1433207815930,454807,view,201526,
2297,1433209924240,723294,view,243376,
2298,1433210710629,476953,view,428257,
2299,1433210950821,53648,view,252108,
2300,1433211133082,1053105,view,213310,
2301,1433209958168,312908,view,247307,
2302,1433208061221,495481,view,9018,
2303,1433210809694,800416,view,369294,
2304,1433210458135,1332380,view,16279,
2305,1433211134969,578212,view,88198,
2306,1433208192920,1093249,view,450076,
2307,1433210713493,519385,view,233427,
2308,1433208948982,1009217,view,19976,
2309,1433209048140,1357915,view,414402,
2310,1433208093390,631214,view,38262,
2311,1433208945799,376127,view,17899,
2312,1433211137446,519385,view,106848,
2313,1433208197699,115294,view,448044,
2314,1433209352857,1385462,view,230202,
2315,1433211518562,911093,transaction,277119,1798.0
2316,1433211518578,911093,transaction,251130,1798.0
2317,1433209882801,723294,view,240291,
2318,1433210716525,619155,view,92271,
2319,1433211448549,267099,view,407615,
2320,1433211521409,501131,view,103285,
2321,1433208739419,408243,view,373600,
2322,1433212089020,1103294,view,93424,
2323,1433209987726,712011,view,23221,
2324,1433207902739,495481,view,9018,
2325,1433210419429,875608,view,244239,
2326,1433208205986,38799,view,81431,
2327,1433211534990,439680,view,453646,
2328,1433208522331,843520,view,153171,
2329,1433211440357,463301,view,223985,
2330,1433210416537,439967,view,141969,
2331,1433210415990,769458,view,13582,
2332,1433209346782,1324466,view,10986,
2333,1433209343345,347421,view,219425,
2334,1433208210852,1165681,view,408356,
2335,1433208071996,95994,addtocart,383212,
2336,1433210856511,545853,view,399031,
2337,1433210494754,1072850,view,200032,
2338,1433211430251,398383,view,440972,
2339,1433208212492,1207725,view,136874,
2340,1433191119499,1390460,view,170181,
2341,1433189643558,1330627,view,195166,
2342,1433190704972,35959,view,191179,
2343,1433190585490,874509,view,102259,
2344,1433190877430,348607,view,399881,
2345,1433190585365,847871,view,194654,
2346,1433190454396,609282,view,164411,
2347,1433189464840,80005,view,83580,
2348,1433190459954,255427,view,233866,
2349,1433189212692,861030,view,59866,
2350,1433190767340,1093035,view,127926,
2351,1433189879180,85734,view,366859,
2352,1433188708367,352730,view,55543,
2353,1433188107036,589739,view,246733,
2354,1433189690479,874955,view,206930,
2355,1433188188378,350566,view,288249,
2356,1433187980161,1183431,view,297852,
2357,1433190414324,1128981,view,330368,
2358,1433190575815,590996,view,342837,
2359,1433188102357,791034,view,160318,
2360,1433189154111,1295663,view,8497,
2361,1433189733987,138565,view,279866,
2362,1433188031009,1021617,view,81705,
2363,1433189274027,608728,view,242905,
2364,1433188759649,143901,view,209837,
2365,1433191113430,430289,view,132418,
2366,1433190767997,786289,view,146486,
2367,1433189088694,327236,view,324439,
2368,1433188787162,1036854,view,360880,
2369,1433189883923,528749,view,339917,
2370,1433188626927,153527,view,154281,
2371,1433190414924,820159,view,19588,
2372,1433189811895,819558,view,91755,
2373,1433189156006,726196,view,259964,
2374,1433187978600,1221055,view,224744,
2375,1433190930454,286616,view,408963,
2376,1433188707222,1128436,view,360682,
2377,1433188265554,778445,view,165524,
2378,1433188460493,1116038,view,371480,
2379,1433190543723,424745,view,135661,
2380,1433187941366,258078,view,383573,
2381,1433190550666,835913,view,268264,
2382,1433190789576,378193,view,150403,
2383,1433188070798,1214768,view,137232,
2384,1433187969774,244665,view,464474,
2385,1433189125931,686139,view,173480,
2386,1433189764182,283889,view,98707,
2387,1433190707904,707107,view,282746,
2388,1433187969790,1125111,view,439455,
2389,1433189101057,1403498,view,59873,
2390,1433189084731,608728,view,446961,
2391,1433188086236,438816,view,168775,
2392,1433190506290,341068,addtocart,63935,
2393,1433190810232,210472,view,359482,
2394,1433191292738,350566,addtocart,213464,
2395,1433191402447,451164,view,87158,
2396,1433190578617,1191062,view,95598,
2397,1433188894549,1322611,view,279999,
2398,1433188459821,574162,view,92668,
2399,1433190316125,194973,view,101156,
2400,1433190372810,1191062,view,227161,
2401,1433188131169,1388755,view,4287,
2402,1433189873289,1076943,view,92361,
2403,1433190915210,662676,view,238719,
2404,1433189044128,398613,view,346597,
2405,1433191059054,1318736,view,447234,
2406,1433189221247,1093035,view,360258,
2407,1433190663506,472766,view,449023,
2408,1433188684714,610652,view,224614,
2409,1433188220398,1134165,view,157419,
2410,1433187952763,266001,view,212969,
2411,1433191466048,733035,view,196270,
2412,1433190739527,234960,view,60323,
2413,1433187941900,589739,view,246733,
2414,1433189782879,849657,view,333766,
2415,1433189107815,404403,addtocart,118199,
2416,1433188497664,1294301,view,370653,
2417,1433190084485,936344,view,378831,
2418,1433189894942,260658,view,436748,
2419,1433190024465,803594,view,446522,
2420,1433188439518,1373606,view,33120,
2421,1433190046631,683035,view,86929,
2422,1433190080244,865912,view,266088,
2423,1433191193424,775894,view,121595,
2424,1433188637288,38015,view,383717,
2425,1433188377961,759071,view,138115,
2426,1433189736559,215663,view,262595,
2427,1433188058293,64229,view,76315,
2428,1433188945187,871211,view,407711,
2429,1433189763235,75484,view,142466,
2430,1433189315536,1039684,view,50443,
2431,1433189195240,679386,view,277096,
2432,1433190824491,645651,view,309778,
2433,1433191022587,408968,view,354212,
2434,1433188328027,738422,view,423363,
2435,1433191409833,1191062,view,83978,
2436,1433189422602,904393,view,111912,
2437,1433190793986,341068,addtocart,63935,
2438,1433191394548,1170247,view,313958,
2439,1433190320702,1023522,view,224348,
2440,1433189397608,1259234,view,143185,
2441,1433188686183,1277423,view,465306,
2442,1433190120374,664810,view,389037,
2443,1433190794095,341068,view,63935,
2444,1433190934519,605362,view,402580,
2445,1433188463547,776546,view,40397,
2446,1433189769370,571065,view,310392,
2447,1433188543691,103547,view,41462,
2448,1433190868393,856874,view,357585,
2449,1433188460035,1307776,view,428257,
2450,1433190439444,1027380,view,246201,
2451,1433188141544,1093035,view,284397,
2452,1433188974008,1202187,view,115889,
2453,1433188213455,1360678,view,105876,
2454,1433188469999,286616,view,36368,
2455,1433191071274,588923,view,301127,
2456,1433189304950,648392,view,360811,
2457,1433191264282,145025,view,430930,
2458,1433190899417,286616,view,293254,
2459,1433189744788,423681,view,234704,
2460,1433187947390,633294,view,440021,
2461,1433190750551,605362,view,402580,
2462,1433189573629,1039946,view,152249,
2463,1433190170234,895091,view,443375,
2464,1433190483649,77390,view,340545,
2465,1433187980849,185286,view,54554,
2466,1433189641750,660595,addtocart,179290,
2467,1433191167240,460284,view,425294,
2468,1433188365955,987892,view,353946,
2469,1433188299711,883115,view,310175,
2470,1433188504377,1328468,view,412974,
2471,1433189352135,1093035,view,329133,
2472,1433190441175,1266454,view,132638,
2473,1433188702592,994582,addtocart,405853,
2474,1433189012390,384353,view,453390,
